replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
546,-64.18403376855994,6.136832259423402,-53.433108978041915,-74.79184723181689,44.84722196084997,0.001,1.0,24,48.083333333333336,1.099481271753163,0.006694644997475606,False,0.5343395891409797,False,0.030555555555555558,False,False,0.5632225646269291,0.030555555555555558,True,-0.7841123452807025,0.4448989798990128,-6.539247865977686,False,supported
547,-56.65100333942549,4.4950070560107935,-48.3687371376021,-63.906159898022025,42.431089237833994,0.001,1.0,24,48.958333333333336,1.0496693098659873,0.009531713585364589,False,0.5168218986056223,False,0.01736111111111116,False,False,0.5287065127641816,0.01736111111111116,True,-0.37970021147340444,0.26807588525317677,-6.01624837144359,False,supported
548,-56.429149453758136,5.202310279008633,-47.05458969035435,-64.7634900641099,43.03683154441205,0.001,1.0,24,49.083333333333336,1.066012558588692,0.02314938989670319,False,0.49256780315476195,False,0.026388888888888906,False,False,0.5201717653305918,0.026388888888888906,True,-0.6602284788871662,0.25824273645480117,-7.669872399925183,False,supported
549,-58.884054429283594,5.1244201882538984,-50.701392705189654,-67.77056451759493,45.34574749571357,0.001,1.0,24,48.208333333333336,1.1131472826817954,0.08233400209790365,False,0.5449944054608794,False,0.015972222222222165,False,False,0.5198715475341017,0.015972222222222165,True,-2.1413434032256755,0.29149660447321063,-3.909625558446265,False,supported
550,-53.36126950356663,5.147260200495044,-45.11843809282774,-62.354172875474184,44.602161732261344,0.001,1.0,24,47.583333333333336,1.0877731776671213,0.0007092817538964809,False,0.5055801195659604,False,0.022916666666666696,False,False,0.48681049103947754,0.022916666666666696,True,-0.25021762299974715,0.34664150779126746,-6.498561693319333,False,supported
551,-60.52832563132392,5.046119108688444,-51.8000898601538,-68.94879789899545,44.58250821803362,0.001,1.0,24,46.833333333333336,1.0786909610747542,0.03325459733810943,False,0.5372090677857343,False,0.025000000000000022,False,False,0.5458555908881884,0.025000000000000022,True,1.3482622292755837,0.18524802342151062,-5.394730498547621,False,supported
552,-63.05716636864628,4.806202695839727,-55.26748515139908,-71.480272326135,44.968450547586166,0.001,1.0,24,46.458333333333336,1.083664241677459,0.007418415888022109,False,0.5413184276886804,False,0.02083333333333326,False,False,0.5618115336055013,0.02083333333333326,True,1.5683896051333253,0.22472649961481558,-6.433713508640707,False,supported
553,-65.5457977040124,5.536772762893035,-55.34234402406268,-74.86555815150655,44.9714776841589,0.001,1.0,24,47.416666666666664,1.094857693901777,0.026172376179934845,False,0.49942382037813715,False,0.022916666666666585,False,False,0.5742280008358304,0.022916666666666585,True,-0.6536405020171242,0.07399882835863242,-6.0188485795146525,False,supported
554,-56.91802832573806,3.810269999454845,-50.5609788893877,-63.52651051971057,44.50359985531483,0.001,1.0,24,48.041666666666664,1.0905841494962976,0.05061253085412858,False,0.501157835906826,False,0.022916666666666696,False,False,0.5139389765004623,0.022916666666666696,True,-0.3760242897193638,0.242759931450136,-4.826112675601637,False,supported
555,-57.00378341783972,4.714488321638538,-48.986720533093845,-65.04431760456953,43.665929571293695,0.001,1.0,24,47.208333333333336,1.0607353699776294,0.03213966664271916,False,0.48571744614218276,False,0.029166666666666674,False,False,0.5268208538811965,0.029166666666666674,True,-0.06210222144609456,0.2213003415101948,-6.759340070940527,False,supported
